Week,SG/D,P/D,P/SG,SG/D_Forecast,P/D_Forecast,P/SG_Forecast,%delta_SG/D,%delta_SG/D_Forecast,%delta_P/D,%delta_P/D_Forecast,%delta_P/SG,%delta_P/SG_Forecast,SE_SG/D,SE_P/D,SE_P/SG,APE_SG/D,APE_P/D,APE_P/SG,MAPE,MAPE_SG/D,MAPE_P/D,MAPE_P/SG
462,0.7013,1.551,2.2116070155425636,0.7002753675181419,1.549076223069802,2.212095833900184,-0.028510334996433066,-0.17457341152645933,0.32341526520051056,0.19897949998719547,0.3520259639785525,0.3742061760012467,1.0498717228787599e-06,3.7009176771614687e-06,2.3894338674690253e-07,0.1461047314784164,0.12403461832352362,0.022102405815559514,,0.08881389501898808,0.15021936268163275,0.07616389493692938
463,0.696,1.5485,2.2248563218390807,0.6952586689768359,1.5435537183322012,2.2201143073897125,-0.7557393412234539,-0.8614474580299694,-0.1611863313990939,-0.48009552983873016,0.5990804968244646,0.38466562040009983,5.495716859055217e-07,2.446570233720206e-05,2.248670103801651e-05,0.10651307804081804,0.31942406637383003,0.21313800818600234,,0.10073421825184575,0.23244114113239922,0.1465405498614845
464,0.6931,1.5515,2.2384937238493725,0.6938666649762542,1.5500303631983698,2.2339023351862792,-0.4166666666666527,-0.3065136528370398,0.19373587342590337,0.0988287502983439,0.6129565256159588,0.40658865286730395,5.877751858147083e-07,2.159832328706016e-06,2.1080849855581465e-05,0.11061390510086647,0.09472360951532442,0.20511063373444732,,0.1210772382067003,0.17939409807089268,0.14678368257866972
465,0.6997,1.5785,2.2559668429326853,0.7010830492971465,1.5852294128239155,2.261115019701515,0.9522435435002076,1.1517889622199449,1.7402513696422757,2.173987291261063,0.7805748525068725,1.0105588240489758,1.9128253583374253e-06,4.5284996954678136e-05,2.6503724043115797e-05,0.1976631838139916,0.42631693531298587,0.22820267881849884,,0.13826338898522536,0.28015487040071346,0.2154837735796495
466,0.6982,1.5822,2.266112861644228,0.6987769673152827,1.5880689592406154,2.272640675811072,-0.2143775903958762,-0.13191834853755513,0.23439974659487084,0.606205843561318,0.4497414819427597,0.7390991995569929,3.32891282904495e-07,3.4444682568004516e-05,4.2612357796847825e-05,0.0826363957723679,0.3709366224633654,0.28806218248580495,,0.130304494895742,0.2973257224305586,0.2404584983462504
467,0.7020000000000001,1.5719999999999998,2.239316239316239,0.7027552267052234,1.5741964362822471,2.2400351878742515,0.5442566599828166,0.6524243347498349,-0.6446719757300094,-0.5058503171377136,-1.1824928396790575,-1.150766769447457,5.703673762824744e-07,4.8243323419723625e-06,5.168870290683647e-07,0.10758215174121394,0.13972240981216952,0.03210571804865328,,0.12929391044252447,0.3123253225295069,0.18279019311765235
468,0.7015,1.5683,2.235637918745545,0.7021844144663774,1.5662621744714678,2.230556734389702,-0.07122507122507919,0.02626986700531221,-0.23536895674299077,-0.36500162395242247,-0.16426088044701495,-0.3911687314522243,4.684231617865896e-07,4.152732884737812e-06,2.5818434458065158e-05,0.09756442856412655,0.1299385021062467,0.22728118508091366,,0.09592765869256947,0.21353251146059385,0.1824830285384573
469,0.7062,1.58,2.237326536391957,0.7063902795484057,1.5773588041029871,2.232984866540619,0.6699928724162563,0.6971175407563374,0.7460307339157077,0.5776193396025693,0.07553180379761316,-0.11867092531758675,3.620630654146557e-08,6.975915766398036e-06,1.8850097098018232e-05,0.02694414449244826,0.16716429727930054,0.1940561550009474,,0.07736357493259625,0.14560840306590558,0.1511476860435048
470,0.7065,1.579,2.234961075725407,0.7068094871062786,1.5776149800242856,2.2320229266915166,0.042480883602374245,0.08630516939655984,-0.06329113924051341,-0.1509506313743353,-0.10572710903275868,-0.23705121331968484,9.578226895266351e-08,1.918280333127877e-06,8.632719745351367e-06,0.0438056767556318,0.08771500796164569,0.1314630964182141,,0.0561047499374022,0.12827260244906433,0.18426681216669172
471,0.7065,1.5794,2.235527246992215,0.7064086263560457,1.569993636408448,2.222500657313797,0.0,-0.012933282937619884,0.02533248891703331,-0.5703840146644742,0.025332488917022847,-0.5575228377329057,8.34914280948435e-09,8.847967601647509e-05,0.00016969203864986837,0.012933282937619884,0.5955656319837915,0.5827077122832958,,0.027894368061899977,0.28348164574157925,0.3027423212341524
472,0.708,1.5605,2.20409604519774,0.7083768579044845,1.5606259297278011,2.20310123391726,0.21231422505307088,0.2656557543502394,-1.1966569583386044,-1.1886836945801442,-1.405986074952293,-1.4504861490094774,1.4202188017244515e-07,1.585829634406462e-08,9.896494837703924e-07,0.053228517582555875,0.008069831964185951,0.04513466110733022,,0.03665582575860252,0.23045015730320773,0.25310182326961334
473,0.7067,1.5625,2.210980614121975,0.7061671473396011,1.5594150160904974,2.208280322817911,-0.18361581920903502,-0.25887749440662405,0.1281640499839796,-0.06952796600465387,0.31235339944623514,0.1898409839846805,2.8393195769421776e-07,9.517125721890103e-06,7.291573126805551e-06,0.07540012174882274,0.197438970208168,0.1221309353332657,,0.0471873074229995,0.26702481138538187,0.2499911029079639
474,0.7078,1.5335,2.1665724781011586,0.7081403603914194,1.5369236260689796,2.1703658088623228,0.15565303523418564,0.20381496977775163,-1.8559999999999945,-1.6368879315853064,-2.008526702458311,-1.8369589041277685,1.1584519604715418e-07,1.1721215460196036e-05,1.4389358263594347e-05,0.04808708553537453,0.22325569409713084,0.17508441556909032,,0.058905241622251046,0.14292149875649493,0.1141166706698954
475,0.7075,1.5425,2.1802120141342756,0.7068179705925286,1.5356579241529107,2.172635654503184,-0.042384854478661624,-0.1387439117648185,0.5868927290511834,0.14071888835413146,0.6295444150140322,0.27985107644954077,4.6516411265581405e-07,4.6814001897322634e-05,5.7401225259631086e-05,0.09639991625037715,0.443570557347766,0.34750563623968556,,0.07329570784485814,0.2880884072176883,0.21490699571401384
476,0.706,1.5343,2.173229461756374,0.7057418002167251,1.5345732485590968,2.174411729740037,-0.21201413427562643,-0.24850880328974712,-0.5316045380875193,-0.5138898827165742,-0.32026942025058575,-0.2660422177584331,6.666712808320734e-08,7.466477504849276e-08,1.3977575851941795e-06,0.03657220726273426,0.017809330580514118,0.05440143364830605,,0.06035306968282864,0.228211860675137,0.19233049515236064
477,0.7070000000000001,1.5407,2.179207920792079,0.7063962951120921,1.5355165589012203,2.1737324636697903,0.14164305949010084,0.0561324521376997,0.417128332138432,0.07929081022096718,0.27509561879734096,0.02314536602175986,3.64459591683953e-07,2.6868061624518108e-05,2.9980630698020795e-05,0.0853896588271502,0.33643415971828794,0.25125905013682287,,0.0727872607800872,0.26593801588218935,0.21772204000827147
478,0.7068,1.5595,2.206423316355405,0.7071711637400556,1.5642137406654657,2.2119308886871476,-0.028288543140040874,0.024209864222849584,1.220224573245937,1.5261725621773055,1.248866402497017,1.5015991628359548,1.3776252193208741e-07,2.2219351061264015e-05,3.0333352989376555e-05,0.052513262599835256,0.3022597412930807,0.24961539750405032,,0.05815837622990657,0.21883441053062758,0.18509196042972642
479,0.7053,1.5519999999999998,2.2004820643697713,0.7050578587208409,1.5516676327718886,2.2007663819066123,-0.21222410865873598,-0.24648292008475658,-0.48092337287593995,-0.5022357953261646,-0.2692707216060195,-0.25638482003248864,5.863239907281186e-08,1.1046797432235715e-07,8.083646175533025e-08,0.03433167150987009,0.021415414182426047,0.012920693217393907,,0.05741153097895185,0.22003643839793155,0.17126504695275568
480,0.7031,1.547,2.200256009102546,0.7029563575500156,1.546027345329523,2.1993219475499552,-0.31192400396995473,-0.3322901531241199,-0.32216494845360144,-0.38483599680907266,-0.010272988400396964,-0.05272103047785375,2.0633153437499872e-08,9.460571080005531e-07,8.72470984027907e-07,0.020429874837765177,0.06287360507284509,0.04245240320791403,,0.03575826964915684,0.1288495868494506,0.10166283130978608
481,0.7064,1.5207,2.1527463193657983,0.7049562155488879,1.5112821373686194,2.1437957479272893,0.46935002133410336,0.26400448711249175,-1.7000646412411113,-2.30884697035427,-2.1592800810541166,-2.566076899309815,2.0845135412732156e-06,8.869613654355433e-05,8.011272907585253e-05,0.2043862473261822,0.6193110167278595,0.4157745554128189,,0.08638259789127249,0.23453334532771022,0.15704921727937562
482,0.7037,1.5109,2.147079721472218,0.7036901850815149,1.5011926282957195,2.1333147173593483,-0.38221970554926893,-0.38360913342088027,-0.6444400604984567,-1.282788959313501,-0.26322645834319836,-0.9026424447528295,9.633262486842475e-11,9.42330654050633e-05,0.00018947533822732387,0.0013947589150295101,0.6424893576199866,0.6411035405537436,,0.07540362702632564,0.4415579931402304,0.36644349972482554
483,0.7041,1.5132,2.149126544524926,0.7046744548980146,1.5086232894815506,2.1408797764634295,0.05684240443370129,0.13847589853838577,0.15222714938117618,-0.15068571834332875,0.09533055676685746,-0.28876175145175415,3.2999842985303876e-07,2.0946279169686702e-05,6.800918346011675e-05,0.08158711802509085,0.30245245297710444,0.3837264996100713,,0.09578937475543418,0.5214176091083168,0.480201531858878
484,0.7075,1.5373,2.172862190812721,0.7073763819749002,1.5364118027828635,2.1719862889589376,0.48288595369976844,0.4653290690101138,1.5926513349193767,1.5339547173449237,1.1044322330978418,1.0636760544533213,1.528141612958928e-08,7.888942965292387e-07,7.672040574611784e-07,0.01747251238160546,0.05777644032632676,0.040310971284183185,,0.033484796440575275,0.3342394169744726,0.3550470038159994
485,0.7074,1.5425,2.18052021487136,0.7069778061856982,1.5392918416950852,2.177284531744929,-0.014134275618373,-0.07380831297552683,0.3382553828140162,0.12956753366844723,0.35243947319891705,0.20352606579960184,1.7824761683475624e-07,1.0292279709394009e-05,1.0469645294667916e-05,0.0596824730423895,0.20798433095071847,0.14839042098133093,,0.052914034483028595,0.18940440808471656,0.1908092972918618
486,0.7148,1.544,2.1600447677672077,0.714851394708862,1.538195303414017,2.1517693254840453,1.0460842521911171,1.0533495488920024,0.0972447325769891,-0.27907271221931806,-0.9390166146824794,-1.3185334944950593,2.64141609901617e-09,3.3694502455323136e-05,6.848294498195126e-05,0.007190082381374167,0.37595185142377185,0.38311438756505484,,0.02811502260178971,0.21390420756693904,0.19060525994352298
487,0.7077,1.533,2.166172106824926,0.7075491824226221,1.5235816763639451,2.153322644154938,-0.9932848349188579,-1.0143841042778243,-0.7124352331606296,-1.3224302873092546,0.28366722528866,-0.31120297655766477,2.274594164613675e-08,8.870482011346795e-05,0.00016510869090740913,0.021310947771356933,0.61437205714643,0.5931875232583393,,0.029394501065040202,0.39943607984030677,0.37489744393490837
488,0.7085,1.5297,2.1590684544812984,0.7090137622356415,1.5287290972054937,2.1561345895249615,0.11304224954076911,0.18563829809827645,-0.21526418786691837,-0.27859770349029744,-0.3279357314797864,-0.4633757986421862,2.639516347713311e-07,9.426522363803384e-07,8.607563582021435e-06,0.07251407701361744,0.06347014411364325,0.1358856848770778,,0.033671702388782844,0.3512646842279484,0.370729198566824
489,0.7109,1.524,2.1437614291742864,0.7111596807607915,1.5219208137374372,2.140054976273826,0.3387438249823511,0.3753960142260385,-0.37262208276132824,-0.5085432609376289,-0.708964334838073,-0.8806334124334337,6.743409752526535e-08,4.32301551443016e-06,1.3737793103331721e-05,0.0365284513703088,0.13642954478758995,0.172894840350219,,0.043451158718427724,0.27142391534922106,0.3006560161618787
490,0.7085,1.5393,2.1726182074805926,0.7090775117897429,1.5417035267997532,2.1742383606390585,-0.33760022506681076,-0.2563635124851738,1.0039370078740073,1.1616487401412845,1.34608160747724,1.4216568620936036,3.335198672919981e-07,5.77694107713238e-06,2.624896256886917e-06,0.08151189692912593,0.156144143425798,0.07457146188352272,,0.06351814177101739,0.11868127744234373,0.12778399570360652
491,0.7090000000000001,1.5195,2.1431593794076162,0.7107784256488086,1.5280568353533746,2.1498357015529033,0.07057163020466563,0.3215844246730466,-1.2862989670629388,-0.7304076298723665,-1.3559137068605065,-1.04861985641317,3.1627977883398606e-06,7.321943126475938e-05,4.457327738764984e-05,0.25083577557242304,0.5631349360562343,0.3115177624882195,,0.12295870795728592,0.2852362080898741,0.18632802157398706
492,0.7118,1.5256,2.143298679404327,0.7126563903393224,1.5324035502918063,2.150269851031816,0.3949224259520329,0.5157109082259945,0.40144784468575145,0.849197123514724,0.006499749764267234,0.33177521431770635,7.334044132847152e-07,4.628829657313674e-05,4.859723385990381e-05,0.12031333792109977,0.4459589860911273,0.32525432383629227,,0.15088700347421624,0.38841268852438654,0.23711451606934483
493,0.7096,1.5146,2.1344419391206313,0.7092956351387779,1.5107510763969272,2.1299314440322754,-0.30907558302893784,-0.35183546799972953,-0.7210277923440037,-0.9733169640189356,-0.4132294004938859,-0.6236758087196146,9.263796874674517e-08,1.4814212902290616e-05,2.0344565942082532e-05,0.042892455076394456,0.25412145801351926,0.21131964312011975,,0.13801385618997242,0.42107179338696027,0.2826972431482105
494,0.7096,1.51,2.127959413754228,0.7090250255986117,1.5026497456617651,2.1193183476043265,0.0,-0.08102795960940211,-0.303710550640429,-0.7890039837735918,-0.30371055064042196,-0.7085501478918462,3.3059556225185387e-07,5.402623883674075e-05,7.466802420697275e-05,0.08102795960940211,0.48677181047913143,0.40607288344172665,,0.08141125086896545,0.3956174181945927,0.31421561679937954
495,0.7093,1.5153,2.136331594529818,0.7095856265928131,1.5128262379739434,2.1319854592292353,-0.04227733934610583,-0.002025564710669007,0.35099337748344916,0.18716807774459837,0.39343705154693603,0.18919747477253318,8.15825505219974e-08,6.1194985615598886e-06,1.8888892050971064e-05,0.04026879921233042,0.1632522949948292,0.20343917169559217,,0.05472973796604232,0.3013818544958266,0.27361056608581286
496,0.711,1.4925,2.09915611814346,0.7110604479064351,1.490757289873436,2.09652680621268,0.2396729169603727,0.24819510876005024,-1.504652544050693,-1.6196601416593452,-1.740154781287114,-1.8632308027021685,3.653949392388135e-09,3.0370385852283876e-06,6.9132812293425096e-06,0.008501815251070698,0.11676449759222157,0.12525566383816694,,0.04326619135760107,0.25559620102206076,0.2449225729918286
497,0.7116,1.5243,2.1420741989881957,0.7112157397108618,1.5189741615422068,2.1357431743000115,0.08438818565401476,0.030343137955254847,2.1306532663316617,1.7738131686570742,2.044539730693936,1.7429411676588271,1.4765596980856e-07,2.8364555278509257e-05,4.008187360239848e-05,0.053999478518575464,0.3493956870559089,0.29555580713192364,,0.034256697660658864,0.20980415988098655,0.2080835475552276
498,0.71,1.5137,2.1319718309859157,0.7100718112351023,1.510479928682372,2.127221366603803,-0.22484541877459888,-0.21475390175627976,-0.695401167749127,-0.9066503521372412,-0.47161615629616704,-0.6933855228454989,5.156853486926307e-09,1.0368859290610692e-05,2.2566911845722305e-05,0.010114258465121016,0.21272850086728057,0.22282022271917054,,0.024205184078255726,0.226296228505137,0.2145438978964204
499,0.7096,1.509,2.126550169109357,0.7101472179036588,1.5083867395678536,2.124047946030941,-0.05633802816900789,0.020734916008280525,-0.31049745656339756,-0.3510114574979465,-0.2543026975197585,-0.3716693081873502,2.9944743408467445e-07,3.760883576362269e-07,6.261120334157474e-06,0.0771163900308269,0.04064018768364928,0.11766583806785749,,0.04707670900484112,0.20092145853561294,0.2120139559729839
500,0.7082,1.5307,2.16139508613386,0.7091892787784339,1.5358140338182449,2.1655911613097953,-0.19729425028184286,-0.057880668202671515,1.438038436050368,1.77694061088436,1.638565481814937,1.8358839009563261,9.78672501459471e-07,2.615334189415286e-05,1.7607046882098958e-05,0.1396891808011578,0.33409772118932085,0.19413735151220052,,0.07563994309903524,0.19582213658008354,0.17820780409974288
501,0.7095,1.5485,2.182522903453136,0.7090368657400832,1.5482518672898875,2.183598543460562,0.18356396498163907,0.1181679949284278,1.1628666623113633,1.1466562546473873,0.9775083442549853,1.0272743502168988,2.1449334270872095e-07,6.156984182776445e-08,1.1570014255751515e-06,0.06527614657037942,0.016024069106392046,0.049284248322161016,,0.09402723913412137,0.1302539926597874,0.12036247930073968
502,0.7096,1.5344,2.1623449830890644,0.7098414994378341,1.5337546638870612,2.1607001916649464,0.014094432699082308,0.0481324084332805,-0.9105586051017115,-0.9522335235995365,-0.9245227315665958,-0.9998846634627353,5.832197847420381e-08,4.1645869866298714e-07,2.7053388288521096e-06,0.03403317895069563,0.042057880144605146,0.07606517169930466,,0.07966616877407762,0.13072655681343934,0.10649559051122208
503,0.7106,1.5443,2.173233886856178,0.7099339170070831,1.528742430960387,2.1533587765537545,0.14092446448703508,0.047057075406295557,0.6452033368091775,-0.36871539622086863,0.5035692200953995,-0.4155769132857082,4.436665534531719e-07,0.00024203795442232585,0.00039502000953350094,0.09373529312087359,1.0074188331032201,0.9145407874701899,,0.06434820621398288,0.35516692745140577,0.3466300691638851
504,0.7086,1.5406,2.1741462037821053,0.7110598751256708,1.5419909803226592,2.1685810636553384,-0.281452293836195,0.06471645449912827,-0.23959075309201816,-0.14951885497252881,0.04197969355461645,-0.21409675364350297,6.0509856338939705e-06,1.934826258025299e-06,3.0970784630551094e-05,0.34714579814716445,0.0902882203465711,0.2559689921995992,,0.1583047567395779,0.3799216445314655,0.4155249837896979
505,0.7076,1.5630000000000002,2.208875070661391,0.7094223552722484,1.5419012951239943,2.173460257722317,-0.14112334180073396,0.1160535241671447,1.4539789692327794,0.0844667742434344,1.5973565539829773,-0.03155013488029703,3.3209787382914973e-06,0.0004451553474447929,0.0012542089755095797,0.25754031546755063,1.3498851488167527,1.6032963298585108,,0.23280713557852953,0.8158640674221814,0.9246020365094333
506,0.7074,1.5525,2.1946564885496183,0.7083213265635073,1.5693482634723188,2.215588045451308,-0.028264556246463818,0.10193987613161652,-0.6717850287907982,0.4061588913831509,-0.6437024121746838,0.3039092105787147,8.488426366241644e-07,0.0002838639820326728,0.0004381300743286731,0.1302412444878847,1.0852343621461402,0.9537509405639475,,0.24497578603419992,0.8418025771031545,0.9376720875406859
507,0.7049,1.5455,2.1925095758263584,0.7076369915600866,1.5523820334440095,2.193754780995213,-0.35340684195646843,0.03350177552821712,-0.45088566827696586,-0.007598489918872835,-0.09782454495549193,-0.04108650073985008,7.49112279998564e-06,4.7362384324463806e-05,1.550535912542549e-06,0.3882808284986049,0.4452949494668,0.056793602298654336,,0.2586874628180134,0.9601381534765642,0.8712802909070376
508,0.7055,1.5523,2.2002834868887313,0.7056916068425402,1.546578995061107,2.191579126158139,0.08511845651866151,0.1123005876777138,0.4399870592041357,0.0698152740929783,0.3545668008972282,-0.04243765584780796,3.671318210820951e-08,3.272989751083738e-05,7.576589572827786e-05,0.02715901382567818,0.36855021187225,0.39560178415466657,,0.1818936956040559,0.6330265078283968,0.4687154423390895
509,0.7072,1.5561,2.2003676470588234,0.7066846281122416,1.554701727018878,2.199993696158263,0.24096385542169166,0.16791326892156283,0.2447980416156687,0.15472054492547097,0.003824969400241076,-0.013170608796322467,2.6560818269166617e-07,1.955167329735636e-06,1.3983927602982144e-07,0.0728749841287343,0.08985752722331082,0.016994928145762374,,0.16277160881767247,0.30123422952078693,0.1564634381996944
510,0.7057,1.5431,2.186623210996174,0.7086541962882504,1.5616042617022992,2.2036195790296356,-0.21210407239819806,0.20562730320282616,-0.835421888053475,0.3537215925903938,-0.624642708277472,0.14779039199012814,8.727275709512698e-06,0.0003424077011471784,0.00028887652632887933,0.4186192841505517,1.19916153861054,0.7772883754269934,,0.1728844273683214,0.5525230925687002,0.3966283625758074
511,0.7077,1.5493,2.189204465168857,0.7056891211746217,1.5407157122291624,2.1832782538359616,0.28340654669122883,-0.0015415651662623203,0.4017886073488422,-0.15451284886511216,0.11804750629657448,-0.1529736418872244,4.043633650354872e-06,7.368999653255075e-05,3.511998076213647e-05,0.28414283246832206,0.5540752450033906,0.2707015917052856,,0.2585457002492027,0.6143647702790805,0.35499496509268047
512,0.7081,1.5508,2.190086146024573,0.7069587689193897,1.5437654782302677,2.1836711645715425,0.056521124770376706,-0.10473803597715206,0.09681791776931885,-0.35722724906294695,0.040274029664375495,-0.2527539426011353,1.3024083793508642e-06,4.948449652883756e-05,4.115198704272302e-05,0.1611680667434347,0.45360599495307546,0.2929100056029643,,0.28797672778743616,0.7356142595223355,0.4469666575784144
513,0.7112,1.5595,2.1927727784027,0.7072515940055251,1.5434394573412835,2.1823060851655374,0.4377912724191644,-0.11981443220941787,0.5610007737941806,-0.4746287502396467,0.12267245208612888,-0.35523994675541837,1.558990989720604e-05,0.00025794103049245543,0.0001095516673208617,0.5551751960735364,1.0298520460863476,0.47732685028983124,,0.33349536509509764,0.6791777620142713,0.34697948253269373
514,0.7105,1.5673,2.2059113300492608,0.7112197896715691,1.552580123793334,2.182982175608883,-0.09842519685039847,0.0027825747425499012,0.5001603077909462,-0.4437240273591541,0.5991752440547715,-0.44649417806749125,5.180971712974792e-07,0.0002166747555395664,0.0005257461233506968,0.10130748368318773,0.9391868950849114,1.0394413468951973,,0.27255024883338624,0.8075483120414448,0.6032260675959976
515,0.7097,1.5551,2.1912075524869663,0.7107438120573061,1.5676295323404017,2.2056182632146593,-0.11259676284307149,0.03431556049346357,-0.7784087283863963,0.021025479512651286,-0.6665624933331344,-0.013285521979478791,1.0895436109775547e-06,0.00015698918066917391,0.00020766858367724482,0.14707792832268307,0.8057058928944616,0.6576606908522725,,0.26785353602646905,0.9249149446885735,0.724809629345767
516,0.7102,1.5616,2.198817234581808,0.7106114687563851,1.5580621119610965,2.1925653897590527,0.07045230379034183,0.12843014744048858,0.4179795511542777,0.19047726584120156,0.34728257878650853,0.06196753340619286,1.6930653748109387e-07,1.2516651775817494e-05,3.9085563687809655e-05,0.05793702568080704,0.22655533036012085,0.284327625071764,,0.10210747922889263,0.6571493727798313,0.6604765542730779
517,0.7099,1.5613,2.1993238484293562,0.7110605110924691,1.5664363897949458,2.2029579274319175,-0.042241622078298784,0.12116461454084711,-0.019211065573782594,0.3097073383033886,0.02304028909637038,0.18831455316008922,1.3467859957439961e-06,2.6382500125624446e-05,1.320653019685691e-05,0.1634752912338603,0.3289816047489852,0.1652361931671213,,0.12283008174578347,0.4537476093345226,0.3690748363637193
518,0.7092,1.5653,2.2071347997743933,0.7101433400368318,1.5627600969152524,2.2006262803706638,-0.09860543738553641,0.03427807252173492,0.2561967591109975,0.09351802441891416,0.35515239607005783,0.05921965254174161,8.898904250896691e-07,6.45110767990985e-06,4.236082482872393e-05,0.1330146696040213,0.16226302208825766,0.2948854507841941,,0.11814232883956288,0.23926665239912123,0.24814975634102646
519,0.7095,1.5655,2.206483439041578,0.7098253076717258,1.5676764837533237,2.2085384485591346,0.042301184433159465,0.08817085049714467,0.012777103430650864,0.1518228935874131,-0.029511597247332235,0.06359596998265733,1.058250812836498e-07,4.737081528482452e-06,4.223064117247547e-06,0.045850270856347144,0.13902802640203127,0.09313505287168913,,0.1141134105647429,0.2100908844130914,0.18441889894100152
520,0.7075,1.5845,2.239575971731449,0.7100791201256216,1.5693839296903458,2.2101536085340783,-0.28188865398167745,0.0816236963525803,1.2136697540721897,0.24809515747977645,1.499786135002448,0.166335691787213,6.651860622386166e-06,0.00022849558160641006,0.0008656754561179928,0.36453994708431925,0.9539962328592129,1.3137470471530297,,0.18113496251489591,0.41842909378316734,0.5672558502696377
521,0.7062,1.5975,2.262107051826678,0.7080249732639641,1.588917781252414,2.244154996295643,-0.1837455830388647,0.07420116805145681,0.8204480908803977,0.27881232265156125,1.006042232084222,0.2044594433049659,3.330527414183506e-06,7.365447863141511e-05,0.0003222762977893669,0.2584215893463643,0.5372280906157066,0.7935988492029401,,0.2229372690956769,0.5434174499589837,0.7334936497425529
522,0.71,1.6327,2.2995774647887326,0.7067370208527893,1.6019677900150415,2.2667098832349484,0.5380911922967876,0.0760437344646393,2.203442879499225,0.2796738663562821,1.6564385373272619,0.20347540159753302,1.0647032915131422e-05,0.0009444687305595838,0.0010802779171946567,0.4595745277761454,1.882293745633522,1.4292878607941932,,0.36084535473560964,1.1245060230361472,1.1788779190500545
523,0.7097,1.6415,2.312949133436663,0.7106996138836257,1.6355084386140109,2.3012654103985755,-0.042253521126755914,0.09853716670784733,0.5389845041954994,0.1720119197654689,0.5814837226698553,0.0734024243883405,9.992279163372203e-07,3.5898807842075726e-05,0.00013650938403074207,0.14085020200446427,0.3650052626249838,0.5051439683296294,,0.286282106375658,0.9281756996247376,0.9093435594422542
524,0.7136,1.6604,2.326793721973094,0.7110847250957042,1.6471782732717692,2.316430398712442,0.5495279695646068,0.1951141462173028,1.1513859275053389,0.34591978506057175,0.5985686557602805,0.150511968700599,6.32660784418033e-06,0.00017481405767601416,0.00010739846900476923,0.3524768643912299,0.7962976829818631,0.4453907178271027,,0.3176338647239465,1.0145322304134563,0.7932741823169751
525,0.7133,1.6812,2.35693256694238,0.7149083211379126,1.6687270501345397,2.334183280281929,-0.04204035874438999,0.1833409666357303,1.2527101903155824,0.5015086807118527,1.29529509576503,0.3175854498424885,2.5866968826562825e-06,0.00015557447834628675,0.0005175300435593767,0.22547611634831602,0.7419075580216705,0.9652073622947742,,0.23960106091467007,0.6344035012095058,0.6385806828171687
526,0.7136,1.6769999999999998,2.350056053811659,0.7141319004555233,1.6901198928326369,2.3666774887868196,0.042058040095326925,0.11662700904574264,-0.24982155603141826,0.5305670254958859,-0.29175688889741747,0.4134578129692269,2.8291809458591033e-07,0.00017213158793988068,0.0002762721006334905,0.07453761988835697,0.7823430430910577,0.7072782348404635,,0.21749686687596761,0.7735160946981972,0.7059587716541135
527,0.713,1.6436,2.3051893408134645,0.7135003523553256,1.6772648076042531,2.3507554019664583,-0.08408071748879553,-0.01396407576715323,-1.991651759093612,0.015790554815342403,-1.9091762907281835,0.02975878612192735,2.50352479479915e-07,0.0011333192710313818,0.0020762659289983686,0.07017564590822434,2.048236043091577,1.9766732539598781,,0.12339646071496578,1.1908288814014352,1.2163862836983719
528,0.7151,1.6528,2.3112851349461616,0.7120838760277256,1.6350064062759284,2.29608682532824,0.2945301542776986,-0.12848863566260352,0.5597468970552505,-0.5228518936524419,0.2644378934420203,-0.3948706218645163,9.097003816128026e-06,0.00031661197761732136,0.000230988615242214,0.42177653087321404,1.076572708378003,0.6575696519709506,,0.18882993222326513,1.3023839315202126,1.1138403802570973
529,0.7143,1.6747,2.3445331093378132,0.715213226196845,1.6467345568418503,2.302438624630002,-0.1118724653894437,0.015833617234661177,1.3250242013552778,-0.36697986194032667,1.4385059588256333,-0.38275287554972104,8.339820866039351e-07,0.0007820660110317046,0.001771945642816159,0.12784911057608483,1.6698777785961516,1.7954314460374758,,0.2066004291191744,1.598228843355244,1.4765581173227682
530,0.7156,1.6727,2.337479038569033,0.7154689392849803,1.6764529667820782,2.3431526859257907,0.18199636007279402,0.16364822693270292,-0.11942437451483857,0.10467348074748592,-0.30087315639456363,-0.05887839273945575,1.7176911021467352e-08,1.4084759667382015e-05,3.2190274328844704e-05,0.01831480086915466,0.22436580271884668,0.242725058199072,,0.18931348077281784,0.9902720965643338,0.8985753854024995
531,0.7145,1.7125,2.3967809657102865,0.7171847721369937,1.6809305045798422,2.3437900104476252,-0.15371716042481692,0.22146061165367611,2.3793866204340186,0.492049057203449,2.5370035907383914,0.26999052288639064,7.208001427577698e-06,0.000996633041083361,0.00280804133964937,0.37575537256734726,1.8434741851187004,2.210921899864029,,0.17397309467086228,1.2459059221445663,1.4163594680335256
532,0.7116,1.6880000000000002,2.3721191680719507,0.7143189609614201,1.7056585770100354,2.387810866331122,-0.4058782365290432,-0.025337864041974946,-1.4306569343065545,-0.3994991526986561,-1.0289550021950937,-0.3742561171628091,7.392748709726529e-06,0.0003118253420193458,0.0002462293942568787,0.38209119750141973,1.0461242304523257,0.6615054787456325,,0.25872045697930723,1.0379880727632909,1.038384145602911
533,0.7117,1.6845,2.3668680623858367,0.7119962304908782,1.6855152330007406,2.3673092086999956,0.014052838673410482,0.05568163165798544,-0.2073459715639845,-0.1472018364490279,-0.22136770179139253,-0.20277056214947956,8.77525037259603e-08,1.0306980457924941e-06,1.9461007049600448e-07,0.041622943779434506,0.06026910066728806,0.018638399037513003,,0.2664898379494005,0.983289172079438,0.9636885925490581
